"","X","Index","CIK","Locations","URL","Year","IsSecrecyHaven","SecHavenScore","SecrecyHavenStatus","TaxHeavenStaus"
"34466",34466,34680,794170,"Michigan",3267,2018,0,NA,0,0
"34467",34467,34681,794170,"Vermont",3267,2018,0,NA,0,0
"34468",34468,34682,794170,"Georgia",3267,2018,1,NA,0,0
"34469",34469,34682,794170,"Georgia",3267,2018,1,NA,0,0
"34470",34470,34683,794170,"Illinois",3267,2018,0,NA,0,0
"34471",34471,34684,794170,"Virginia",3267,2018,0,NA,0,0
"34472",34472,34685,794170,"Minnesota",3267,2018,0,NA,0,0
"34473",34473,34686,794170,"Nevada",3267,2018,0,NA,0,0
"34474",34474,34687,794170,"Rhode Island",3267,2018,0,NA,0,0
"34475",34475,34688,794170,"New Jersey",3267,2018,0,NA,0,0
"34476",34476,34689,794170,"Texas",3267,2018,0,NA,0,0
"34477",34477,34690,794170,"Us",3267,2018,1,59.8,0,0
"34478",34478,34691,794170,"Idaho",3267,2018,0,NA,0,0
"34479",34479,34692,794170,"India",3267,2018,1,51.9,0,0
"34480",34480,34693,794172,"Ohio",3268,2018,0,NA,0,0
"34481",34481,34694,794172,"United Kingdom",3268,2018,1,42.4,0,0
"34482",34482,34695,794172,"Delaware",3268,2018,0,NA,0,0
"34483",34483,34696,794172,"Maine",3268,2018,0,NA,0,0
"34484",34484,34697,794172,"Europe",3268,2018,0,NA,0,0
"34485",34485,34698,794172,"Singapore",3268,2018,1,67.1,1,1
"34486",34486,34699,794172,"China",3268,2018,1,60.1,1,0
"34487",34487,34700,80420,"Canada",3269,2018,1,54.8,0,0
"34488",34488,34701,80420,"Netherlands",3269,2018,1,66,1,0
"34489",34489,34702,80420,"Mexico",3269,2018,1,54.4,0,0
"34490",34490,34703,80420,"Delaware",3269,2018,0,NA,0,0
"34491",34491,34704,80420,"United Kingdom",3269,2018,1,42.4,0,0
"34492",34492,34705,804328,"California",3270,2018,0,NA,0,0
"34493",34493,34706,804328,"Singapore",3270,2018,1,67.1,1,1
"34494",34494,34707,804328,"Netherlands",3270,2018,1,66,1,0
"34495",34495,34708,804328,"United Kingdom",3270,2018,1,42.4,0,0
"34496",34496,34709,804328,"Delaware",3270,2018,0,NA,0,0
"34497",34497,34710,804328,"Germany",3270,2018,1,59.1,0,0
"34498",34498,34711,804328,"China",3270,2018,1,60.1,1,0
"34499",34499,34712,807882,"Delaware",3271,2018,0,NA,0,0
"34500",34500,34713,807882,"Texas",3271,2018,0,NA,0,0
"34501",34501,34714,807882,"Virginia",3271,2018,0,NA,0,0
"34502",34502,34715,808450,"Mexico",3272,2018,1,54.4,0,0
"34503",34503,34716,808450,"Netherlands",3272,2018,1,66,1,0
"34504",34504,34717,808450,"Cayman Islands",3272,2018,1,72.3,1,1
"34505",34505,34718,808450,"Canada",3272,2018,1,54.8,0,0
"34506",34506,34719,808450,"Delaware",3272,2018,0,NA,0,0
"34507",34507,34720,810136,"Singapore",3273,2018,1,67.1,1,1
"34508",34508,34721,810136,"Japan",3273,2018,1,60.5,1,0
"34509",34509,34722,810136,"United Kingdom",3273,2018,1,42.4,0,0
"34510",34510,34723,810136,"Korea",3273,2018,1,59,0,0
"34511",34511,34724,810136,"Taiwan",3273,2018,1,75.8,1,0
"34512",34512,34725,810136,"Us",3273,2018,1,59.8,0,0
"34513",34513,34726,810136,"Germany",3273,2018,1,59.1,0,0
"34514",34514,34727,810332,"Nevada",3274,2018,0,NA,0,0
"34515",34515,34728,810332,"Arizona",3274,2018,0,NA,0,0
"34516",34516,34729,814547,"Delaware",3275,2018,0,NA,0,0
"34517",34517,34730,814547,"Thailand",3275,2018,1,79.9,1,0
"34518",34518,34731,814547,"California",3275,2018,0,NA,0,0
"34519",34519,34732,814547,"Hong Kong",3275,2018,1,71.1,1,1
"34520",34520,34733,814547,"Canada",3275,2018,1,54.8,0,0
"34521",34521,34734,814547,"Japan",3275,2018,1,60.5,1,0
"34522",34522,34735,814547,"Brazil",3275,2018,1,49,0,0
"34523",34523,34736,814547,"Minnesota",3275,2018,0,NA,0,0
"34524",34524,34737,814547,"China",3275,2018,1,60.1,1,0
"34525",34525,34738,814547,"India",3275,2018,1,51.9,0,0
"34526",34526,34739,814547,"England",3275,2018,0,NA,0,0
"34527",34527,34740,814547,"Singapore",3275,2018,1,67.1,1,1
"34528",34528,34741,814547,"Chile",3275,2018,1,61.6,1,0
"34529",34529,34742,814547,"Africa",3275,2018,0,NA,0,0
"34530",34530,34743,814547,"Germany",3275,2018,1,59.1,0,0
"34531",34531,34744,814547,"Turkey",3275,2018,1,68,1,0
"34532",34532,34745,814547,"Lithuania",3275,2018,1,46.8,0,0
"34533",34533,34746,814547,"Italy",3275,2018,1,49.5,0,0
"34534",34534,34747,814547,"Poland",3275,2018,1,57.4,0,0
"34535",34535,34748,814547,"Sweden",3275,2018,1,45.5,0,0
"34536",34536,34749,814547,"Asia",3275,2018,0,NA,0,0
"34537",34537,34750,814547,"Uk",3275,2018,1,42.4,0,0
"34538",34538,34751,814547,"Europe",3275,2018,0,NA,0,0
"34539",34539,34752,814547,"Virginia",3275,2018,0,NA,0,0
"34540",34540,34753,823277,"Minnesota",3276,2018,0,NA,0,0
"34541",34541,34754,823277,"Canada",3276,2018,1,54.8,0,0
"34542",34542,34755,823277,"Taiwan",3276,2018,1,75.8,1,0
"34543",34543,34756,823277,"Delaware",3276,2018,0,NA,0,0
"34544",34544,34757,823277,"South Dakota",3276,2018,0,NA,0,0
"34545",34545,34758,823277,"Mexico",3276,2018,1,54.4,0,0
"34546",34546,34759,823277,"Switzerland",3276,2018,1,76.5,1,1
"34547",34547,34760,823277,"Spain",3276,2018,1,47.7,0,0
"34548",34548,34761,823277,"Luxembourg",3276,2018,1,58.2,0,1
"34549",34549,34762,823277,"Turkey",3276,2018,1,68,1,0
"34550",34550,34763,823277,"Europe",3276,2018,0,NA,0,0
"34551",34551,34764,823277,"Bermuda",3276,2018,1,73.1,1,1
"34552",34552,34765,823277,"China",3276,2018,1,60.1,1,0
"34553",34553,34766,823277,"Italy",3276,2018,1,49.5,0,0
"34554",34554,34767,823277,"South Korea",3276,2018,1,59,0,0
"34555",34555,34768,823277,"Kansas",3276,2018,0,NA,0,0
"34556",34556,34769,823277,"Singapore",3276,2018,1,67.1,1,1
"34557",34557,34770,823277,"Uruguay",3276,2018,1,60.8,1,1
"34558",34558,34771,823277,"Nebraska",3276,2018,0,NA,0,0
"34559",34559,34772,823277,"Illinois",3276,2018,0,NA,0,0
"34560",34560,34773,823277,"Colorado",3276,2018,0,NA,0,0
"34561",34561,34774,823277,"Washington",3276,2018,0,NA,0,0
"34562",34562,34775,823277,"North Dakota",3276,2018,0,NA,0,0
"34563",34563,34776,823277,"Japan",3276,2018,1,60.5,1,0
"34564",34564,34777,823277,"England",3276,2018,0,NA,0,0
"34565",34565,34778,823277,"Wisconsin",3276,2018,0,NA,0,0
"34566",34566,34779,823277,"Idaho",3276,2018,0,NA,0,0
"34567",34567,34780,823277,"Hungary",3276,2018,1,54.7,0,0
"34568",34568,34781,823277,"Oregon",3276,2018,0,NA,0,0
"34569",34569,34782,823277,"Argentina",3276,2018,0,NA,0,0
"34570",34570,34783,825324,"Colorado",3277,2018,0,NA,0,0
"34571",34571,34784,825324,"North Carolina",3277,2018,0,NA,0,0
"34572",34572,34785,825324,"South Carolina",3277,2018,0,NA,0,0
"34573",34573,34786,825542,"Delaware",3278,2018,0,NA,0,0
"34574",34574,34787,825542,"New York",3278,2018,0,NA,0,0
"34575",34575,34788,825542,"Ohio",3278,2018,0,NA,0,0
"34576",34576,34789,825542,"Mexico",3278,2018,1,54.4,0,0
"34577",34577,34790,825542,"Nevada",3278,2018,0,NA,0,0
"34578",34578,34791,825542,"California",3278,2018,0,NA,0,0
"34579",34579,34792,825542,"Chile",3278,2018,1,61.6,1,0
"34580",34580,34793,825542,"Netherlands",3278,2018,1,66,1,0
"34581",34581,34794,825542,"India",3278,2018,1,51.9,0,0
"34582",34582,34795,825542,"Canada",3278,2018,1,54.8,0,0
"34583",34583,34796,825542,"Norway",3278,2018,1,51.6,0,0
"34584",34584,34797,825542,"China",3278,2018,1,60.1,1,0
"34585",34585,34798,825542,"France",3278,2018,1,51.7,0,0
"34586",34586,34799,825542,"Germany",3278,2018,1,59.1,0,0
"34587",34587,34800,825542,"United Kingdom",3278,2018,1,42.4,0,0
"34588",34588,34801,825542,"Luxembourg",3278,2018,1,58.2,0,1
"34589",34589,34802,829224,"Hong Kong",3279,2018,1,71.1,1,1
"34590",34590,34803,829224,"United Kingdom",3279,2018,1,42.4,0,0
"34591",34591,34804,829224,"Colombia",3279,2018,0,NA,0,0
"34592",34592,34805,829224,"Netherlands",3279,2018,1,66,1,0
"34593",34593,34806,829224,"Delaware",3279,2018,0,NA,0,0
"34594",34594,34807,829224,"Mexico",3279,2018,1,54.4,0,0
"34595",34595,34808,829224,"China",3279,2018,1,60.1,1,0
"34596",34596,34809,829224,"Czech Republic",3279,2018,1,52.9,0,0
"34597",34597,34810,829224,"New York",3279,2018,0,NA,0,0
"34598",34598,34811,829224,"Vermont",3279,2018,0,NA,0,0
"34599",34599,34812,829224,"Nevada",3279,2018,0,NA,0,0
"34600",34600,34813,829224,"Poland",3279,2018,1,57.4,0,0
"34601",34601,34814,829224,"Washington",3279,2018,0,NA,0,0
"34602",34602,34815,829224,"Georgia",3279,2018,1,NA,0,0
"34603",34603,34815,829224,"Georgia",3279,2018,1,NA,0,0
"34604",34604,34816,829224,"Hungary",3279,2018,1,54.7,0,0
"34605",34605,34817,829224,"Cayman Islands",3279,2018,1,72.3,1,1
"34606",34606,34818,829224,"Thailand",3279,2018,1,79.9,1,0
"34607",34607,34819,829224,"Costa Rica",3279,2018,1,68.7,1,1
"34608",34608,34820,829224,"Canada",3279,2018,1,54.8,0,0
"34609",34609,34821,829224,"France",3279,2018,1,51.7,0,0
"34610",34610,34822,829224,"Japan",3279,2018,1,60.5,1,0
"34611",34611,34823,829224,"South Korea",3279,2018,1,59,0,0
"34612",34612,34824,829224,"Switzerland",3279,2018,1,76.5,1,1
"34613",34613,34825,829224,"Rwanda",3279,2018,0,NA,0,0
"34614",34614,34826,829224,"Tanzania",3279,2018,1,73.4,1,0
"34615",34615,34827,829224,"Singapore",3279,2018,1,67.1,1,1
"34616",34616,34828,829224,"Texas",3279,2018,0,NA,0,0
"34617",34617,34829,829224,"Italy",3279,2018,1,49.5,0,0
"34618",34618,34830,829224,"India",3279,2018,1,51.9,0,0
"34619",34619,34831,829224,"California",3279,2018,0,NA,0,0
"34620",34620,34832,830524,"Rhode Island",3280,2018,0,NA,0,0
"34621",34621,34833,830524,"China",3280,2018,1,60.1,1,0
"34622",34622,34834,830524,"Delaware",3280,2018,0,NA,0,0
"34623",34623,34835,830524,"North Carolina",3280,2018,0,NA,0,0
"34624",34624,34836,830524,"New York",3280,2018,0,NA,0,0
"34625",34625,34837,830524,"United Kingdom",3280,2018,1,42.4,0,0
"34626",34626,34838,830524,"France",3280,2018,1,51.7,0,0
"34627",34627,34839,830524,"India",3280,2018,1,51.9,0,0
"34628",34628,34840,831641,"New York",3281,2018,0,NA,0,0
"34629",34629,34841,831641,"Hawaii",3281,2018,0,NA,0,0
"34630",34630,34842,831641,"California",3281,2018,0,NA,0,0
"34631",34631,34843,831641,"Delaware",3281,2018,0,NA,0,0
"34632",34632,34844,831641,"Virginia",3281,2018,0,NA,0,0
"34633",34633,34845,831641,"Colorado",3281,2018,0,NA,0,0
"34634",34634,34846,831641,"Alaska",3281,2018,1,NA,0,0
"34635",34635,34847,831641,"Florida",3281,2018,0,NA,0,0
"34636",34636,34848,831641,"Washington",3281,2018,0,NA,0,0
"34637",34637,34849,831641,"Canada",3281,2018,1,54.8,0,0
"34638",34638,34850,831641,"Ohio",3281,2018,0,NA,0,0
"34639",34639,34851,831641,"Vermont",3281,2018,0,NA,0,0
"34640",34640,34852,831641,"United Kingdom",3281,2018,1,42.4,0,0
"34641",34641,34853,833444,"Wisconsin",3282,2018,0,NA,0,0
"34642",34642,34854,836157,"Delaware",3283,2018,0,NA,0,0
"34643",34643,34855,836157,"Nebraska",3283,2018,0,NA,0,0
"34644",34644,34856,836157,"Kansas",3283,2018,0,NA,0,0
"34645",34645,34857,836157,"Netherlands",3283,2018,1,66,1,0
"34646",34646,34858,836157,"Brazil",3283,2018,1,49,0,0
"34647",34647,34859,836157,"France",3283,2018,1,51.7,0,0
"34648",34648,34860,836157,"Turkey",3283,2018,1,68,1,0
"34649",34649,34861,836157,"South Africa",3283,2018,1,56.1,0,0
"34650",34650,34862,836157,"Italy",3283,2018,1,49.5,0,0
"34651",34651,34863,836157,"Russia",3283,2018,1,64,1,0
"34652",34652,34864,836157,"Uruguay",3283,2018,1,60.8,1,1
"34653",34653,34865,836157,"California",3283,2018,0,NA,0,0
"34654",34654,34866,836157,"Oregon",3283,2018,0,NA,0,0
"34655",34655,34867,849399,"Ireland",3284,2018,1,50.7,0,1
"34656",34656,34868,849399,"Japan",3284,2018,1,60.5,1,0
"34657",34657,34869,849399,"Jersey",3284,2018,1,65.5,1,1
"34658",34658,34870,849399,"Delaware",3284,2018,0,NA,0,0
"34659",34659,34871,849399,"United Kingdom",3284,2018,1,42.4,0,0
"34660",34660,34872,849399,"India",3284,2018,1,51.9,0,0
"34661",34661,34873,849399,"Canada",3284,2018,1,54.8,0,0
"34662",34662,34874,849399,"Switzerland",3284,2018,1,76.5,1,1
"34663",34663,34875,849399,"Singapore",3284,2018,1,67.1,1,1
"34664",34664,34876,854775,"Spain",3285,2018,1,47.7,0,0
"34665",34665,34877,854775,"Minnesota",3285,2018,0,NA,0,0
"34666",34666,34878,854775,"India",3285,2018,1,51.9,0,0
"34667",34667,34879,854775,"Singapore",3285,2018,1,67.1,1,1
"34668",34668,34880,854775,"Delaware",3285,2018,0,NA,0,0
"34669",34669,34881,854775,"Pennsylvania",3285,2018,0,NA,0,0
"34670",34670,34882,854775,"Florida",3285,2018,0,NA,0,0
"34671",34671,34883,854775,"Canada",3285,2018,1,54.8,0,0
"34672",34672,34884,854775,"Germany",3285,2018,1,59.1,0,0
"34673",34673,34885,854775,"Hong Kong",3285,2018,1,71.1,1,1
"34674",34674,34886,854775,"United Kingdom",3285,2018,1,42.4,0,0
"34675",34675,34887,854775,"France",3285,2018,1,51.7,0,0
"34676",34676,34888,857949,"China",3286,2018,1,60.1,1,0
"34677",34677,34889,857949,"Jersey",3286,2018,1,65.5,1,1
"34678",34678,34890,858655,"Japan",3287,2018,1,60.5,1,0
"34679",34679,34891,858655,"United Kingdom",3287,2018,1,42.4,0,0
"34680",34680,34892,858655,"France",3287,2018,1,51.7,0,0
"34681",34681,34893,858655,"Switzerland",3287,2018,1,76.5,1,1
"34682",34682,34894,858655,"Italy",3287,2018,1,49.5,0,0
"34683",34683,34895,858655,"Singapore",3287,2018,1,67.1,1,1
"34684",34684,34896,858655,"China",3287,2018,1,60.1,1,0
"34685",34685,34897,859737,"United Kingdom",3288,2018,1,42.4,0,0
"34686",34686,34898,859737,"Delaware",3288,2018,0,NA,0,0
"34687",34687,34899,859737,"France",3288,2018,1,51.7,0,0
"34688",34688,34900,859737,"Canada",3288,2018,1,54.8,0,0
"34689",34689,34901,859737,"China",3288,2018,1,60.1,1,0
"34690",34690,34902,859737,"British Virgin Islands",3288,2018,1,68.7,1,1
"34691",34691,34903,859737,"Germany",3288,2018,1,59.1,0,0
"34692",34692,34904,859737,"Japan",3288,2018,1,60.5,1,0
"34693",34693,34905,859737,"Korea",3288,2018,1,59,0,0
"34694",34694,34906,859737,"Morocco",3288,2018,0,NA,0,0
"34695",34695,34907,859737,"Mexico",3288,2018,1,54.4,0,0
"34696",34696,34908,859737,"Portugal",3288,2018,0,NA,0,0
"34697",34697,34909,859737,"Spain",3288,2018,1,47.7,0,0
"34698",34698,34910,859737,"Cayman Islands",3288,2018,1,72.3,1,1
"34699",34699,34911,859737,"Wisconsin",3288,2018,0,NA,0,0
"34700",34700,34912,859737,"Hong Kong",3288,2018,1,71.1,1,1
"34701",34701,34913,859737,"Belgium",3288,2018,1,44,0,0
"34702",34702,34914,859737,"Barbados",3288,2018,1,73.9,1,1
"34703",34703,34915,859737,"Denmark",3288,2018,1,52.5,0,0
"34704",34704,34916,859737,"Switzerland",3288,2018,1,76.5,1,1
"34705",34705,34917,859737,"Bermuda",3288,2018,1,73.1,1,1
"34706",34706,34918,859737,"Arizona",3288,2018,0,NA,0,0
"34707",34707,34919,859737,"India",3288,2018,1,51.9,0,0
"34708",34708,34920,859737,"Netherlands",3288,2018,1,66,1,0
"34709",34709,34921,859737,"Italy",3288,2018,1,49.5,0,0
"34710",34710,34922,859737,"Brazil",3288,2018,1,49,0,0
"34711",34711,34923,859737,"Malaysia",3288,2018,0,NA,0,0
"34712",34712,34924,859737,"Singapore",3288,2018,1,67.1,1,1
"34713",34713,34925,859737,"Costa Rica",3288,2018,1,68.7,1,1
"34714",34714,34926,859737,"Sweden",3288,2018,1,45.5,0,0
"34715",34715,34927,863894,"Delaware",3289,2018,0,NA,0,0
"34716",34716,34928,863894,"United Kingdom",3289,2018,1,42.4,0,0
"34717",34717,34929,863894,"Malaysia",3289,2018,0,NA,0,0
"34718",34718,34931,866706,"Finland",3290,2018,1,52.7,0,0
"34719",34719,34932,866706,"Texas",3290,2018,0,NA,0,0
"34720",34720,34933,866706,"Canada",3290,2018,1,54.8,0,0
"34721",34721,34934,866706,"Vermont",3290,2018,0,NA,0,0
"34722",34722,34935,866706,"United Kingdom",3290,2018,1,42.4,0,0
"34723",34723,34936,866706,"Poland",3290,2018,1,57.4,0,0
"34724",34724,34937,866706,"Delaware",3290,2018,0,NA,0,0
"34725",34725,34938,866706,"China",3290,2018,1,60.1,1,0
"34726",34726,34939,866706,"California",3290,2018,0,NA,0,0
"34727",34727,34940,866706,"Illinois",3290,2018,0,NA,0,0
"34728",34728,34941,866787,"Nevada",3291,2018,0,NA,0,0
"34729",34729,34942,866787,"Arizona",3291,2018,0,NA,0,0
"34730",34730,34943,866787,"Virginia",3291,2018,0,NA,0,0
"34731",34731,34944,866787,"Mexico",3291,2018,1,54.4,0,0
"34732",34732,34945,866787,"Puerto Rico",3291,2018,1,77.2,1,0
"34733",34733,34946,869495,"Canada",3292,2018,1,54.8,0,0
"34734",34734,34947,876523,"Delaware",3293,2018,0,NA,0,0
"34735",34735,34948,876523,"Netherlands",3293,2018,1,66,1,0
"34736",34736,34949,876523,"Mexico",3293,2018,1,54.4,0,0
"34737",34737,34950,876523,"United Kingdom",3293,2018,1,42.4,0,0
"34738",34738,34951,876523,"Singapore",3293,2018,1,67.1,1,1
"34739",34739,34952,876523,"Canada",3293,2018,1,54.8,0,0
"34740",34740,34953,876523,"Honduras",3293,2018,0,NA,0,0
"34741",34741,34954,876523,"Ireland",3293,2018,1,50.7,0,1
"34742",34742,34955,876523,"Guatemala",3293,2018,1,73.1,1,0
"34743",34743,34956,876523,"Peru",3293,2018,0,NA,0,0
"34744",34744,34957,876523,"El Salvador",3293,2018,0,NA,0,0
"34745",34745,34958,876523,"British Virgin Islands",3293,2018,1,68.7,1,1
"34746",34746,34959,876523,"Panama",3293,2018,1,76.6,1,1
"34747",34747,34960,876523,"Colorado",3293,2018,0,NA,0,0
"34748",34748,34961,876523,"Texas",3293,2018,0,NA,0,0
"34749",34749,34962,876523,"China",3293,2018,1,60.1,1,0
"34750",34750,34963,876523,"Nevada",3293,2018,0,NA,0,0
"34751",34751,34964,879407,"Delaware",3294,2018,0,NA,0,0
"34752",34752,34965,882184,"Us",3295,2018,1,59.8,0,0
"34753",34753,34966,882184,"Texas",3295,2018,0,NA,0,0
"34754",34754,34967,882184,"Delaware",3295,2018,0,NA,0,0
"34755",34755,34968,882184,"Jersey",3295,2018,1,65.5,1,1
"34756",34756,34969,882184,"America",3295,2018,1,59.8,0,0
"34757",34757,34970,882184,"Colorado",3295,2018,0,NA,0,0
"34758",34758,34971,882184,"Arizona",3295,2018,0,NA,0,0
"34759",34759,34972,882184,"California",3295,2018,0,NA,0,0
"34760",34760,34973,882184,"Hawaii",3295,2018,0,NA,0,0
"34761",34761,34974,882184,"Virginia",3295,2018,0,NA,0,0
"34762",34762,34975,882184,"Oregon",3295,2018,0,NA,0,0
"34763",34763,34976,882184,"Washington",3295,2018,0,NA,0,0
"34764",34764,34977,882184,"Nevada",3295,2018,0,NA,0,0
"34765",34765,34978,882184,"Georgia",3295,2018,1,NA,0,0
"34766",34766,34978,882184,"Georgia",3295,2018,1,NA,0,0
"34767",34767,34979,882184,"South Carolina",3295,2018,0,NA,0,0
"34768",34768,34980,882184,"Vermont",3295,2018,0,NA,0,0
"34769",34769,34981,882184,"Mississippi",3295,2018,0,NA,0,0
"34770",34770,34982,882184,"Florida",3295,2018,0,NA,0,0
"34771",34771,34983,882184,"Alabama",3295,2018,0,NA,0,0
"34772",34772,34984,882184,"Illinois",3295,2018,0,NA,0,0
"34773",34773,34985,883241,"Netherlands",3296,2018,1,66,1,0
"34774",34774,34986,883241,"Taiwan",3296,2018,1,75.8,1,0
"34775",34775,34987,883241,"Hungary",3296,2018,1,54.7,0,0
"34776",34776,34988,883241,"Delaware",3296,2018,0,NA,0,0
"34777",34777,34989,883241,"Japan",3296,2018,1,60.5,1,0
"34778",34778,34990,883241,"France",3296,2018,1,51.7,0,0
"34779",34779,34991,883241,"Ireland",3296,2018,1,50.7,0,1
"34780",34780,34992,883902,"Nevada",3297,2018,0,NA,0,0
"34781",34781,34993,883902,"Mexico",3297,2018,1,54.4,0,0
"34782",34782,34994,883902,"Pennsylvania",3297,2018,0,NA,0,0
"34783",34783,34995,883902,"Delaware",3297,2018,0,NA,0,0
"34784",34784,34996,883902,"Costa Rica",3297,2018,1,68.7,1,1
"34785",34785,34997,883902,"Canada",3297,2018,1,54.8,0,0
"34786",34786,34998,884614,"Netherlands",3298,2018,0,NA,0,0
"34787",34787,34999,884614,"Italy",3298,2018,0,NA,0,0
"34788",34788,35000,884614,"Delaware",3298,2018,0,NA,0,0
"34789",34789,35001,884614,"Wisconsin",3298,2018,0,NA,0,0
"34790",34790,35002,884614,"China",3298,2018,0,NA,0,0
"34791",34791,35004,884614,"Texas",3298,2018,0,NA,0,0
"34792",34792,35005,884614,"Europe",3298,2018,0,NA,0,0
"34793",34793,35006,884614,"Denmark",3298,2018,0,NA,0,0
"34794",34794,35007,884614,"Sweden",3298,2018,0,NA,0,0
"34795",34795,35008,884614,"Norway",3298,2018,0,NA,0,0
"34796",34796,35009,884614,"Finland",3298,2018,1,52.7,0,0
"34797",34797,35010,884614,"Switzerland",3298,2018,0,NA,0,0
"34798",34798,35011,884614,"Poland",3298,2018,0,NA,0,0
"34799",34799,35012,884614,"Czech Republic",3298,2018,0,NA,0,0
"34800",34800,35013,884614,"Slovakia",3298,2018,0,NA,0,0
"34801",34801,35014,884614,"Hungary",3298,2018,0,NA,0,0
"34802",34802,35015,884614,"France",3298,2018,1,51.7,0,0
"34803",34803,35016,884614,"Belgium",3298,2018,1,44,0,0
"34804",34804,35017,884614,"Luxembourg",3298,2018,1,58.2,0,1
"34805",34805,35018,884614,"Belgium",3298,2018,0,NA,0,0
"34806",34806,35019,884614,"France",3298,2018,0,NA,0,0
"34807",34807,35020,884614,"United Kingdom",3298,2018,0,NA,0,0
"34808",34808,35021,887733,"Delaware",3299,2018,0,NA,0,0
"34809",34809,35022,887733,"New York",3299,2018,0,NA,0,0
"34810",34810,35023,887733,"Florida",3299,2018,0,NA,0,0
"34811",34811,35024,887733,"California",3299,2018,0,NA,0,0
"34812",34812,35025,887733,"Mexico",3299,2018,1,54.4,0,0
"34813",34813,35026,887733,"Utah",3299,2018,0,NA,0,0
"34814",34814,35027,887733,"Wisconsin",3299,2018,0,NA,0,0
"34815",34815,35028,887733,"Foreign",3299,2018,0,NA,0,0
"34816",34816,35029,887733,"Washington",3299,2018,0,NA,0,0
"34817",34817,35030,887733,"Oregon",3299,2018,0,NA,0,0
"34818",34818,35031,887733,"Illinois",3299,2018,0,NA,0,0
"34819",34819,35032,887733,"Georgia",3299,2018,1,NA,0,0
"34820",34820,35032,887733,"Georgia",3299,2018,1,NA,0,0
"34821",34821,35033,887733,"Arizona",3299,2018,0,NA,0,0
"34822",34822,35034,897723,"Texas",3300,2018,0,NA,0,0
"34823",34823,35035,897723,"Indonesia",3300,2018,1,61.5,1,0
"34824",34824,35036,897723,"British Virgin Islands",3300,2018,1,68.7,1,1
"34825",34825,35037,897723,"Hungary",3300,2018,1,54.7,0,0
"34826",34826,35038,897723,"France",3300,2018,1,51.7,0,0
"34827",34827,35039,897723,"China",3300,2018,1,60.1,1,0
"34828",34828,35040,897723,"Ireland",3300,2018,1,50.7,0,1
"34829",34829,35041,897723,"Hong Kong",3300,2018,1,71.1,1,1
"34830",34830,35042,897723,"Sweden",3300,2018,1,45.5,0,0
"34831",34831,35043,897723,"Malaysia",3300,2018,0,NA,0,0
